fecha_uso;Qhora;OD;EO;ED;LINEA ORIGEN;LINEA DESTINO;t_exp
2021;5:00:00;SAN ANTONIO-ESTADIO;SAN ANTONIO;ESTADIO;A;B;3.96
2021;5:00:00;SAN ANTONIO-EXPOSICIONES;SAN ANTONIO;EXPOSICIONES;A;A;1.32
2021;5:00:00;SAN ANTONIO-FLORESTA;SAN ANTONIO;FLORESTA;A;B;1.32
2021;5:00:00;SAN ANTONIO-HOSPITAL;SAN ANTONIO;HOSPITAL;A;A;2.64
2021;5:00:00;SAN ANTONIO-INDUSTRIALES;SAN ANTONIO;INDUSTRIALES;A;A;2.64
2021;5:00:00;SAN ANTONIO-ITAGUI;SAN ANTONIO;ITAGUI;A;A;9.23
2021;5:00:00;SAN ANTONIO-LA ESTRELLA;SAN ANTONIO;LA ESTRELLA;A;A;9.23
2021;5:00:00;SAN ANTONIO-MADERA;SAN ANTONIO;MADERA;A;A;5.28
2021;5:00:00;SAN ANTONIO-NIQUIA;SAN ANTONIO;NIQUIA;A;A;14.51
2021;5:00:00;SAN ANTONIO-POBLADO;SAN ANTONIO;POBLADO;A;A;2.64
2021;5:00:00;SAN ANTONIO-PRADO;SAN ANTONIO;PRADO;A;A;1.32
2021;5:00:00;SAN ANTONIO-SABANETA;SAN ANTONIO;SABANETA;A;A;9.23
2021;5:00:00;SAN ANTONIO-SAN JAVIER;SAN ANTONIO;SAN JAVIER;A;B;5.28
2021;5:00:00;SAN ANTONIO-SURAMERICANA;SAN ANTONIO;SURAMERICANA;A;B;1.32
2021;5:00:00;SAN JAVIER-ACEVEDO;SAN JAVIER;ACEVEDO;B;A;4.5
2021;5:00:00;SAN JAVIER-AGUACATALA;SAN JAVIER;AGUACATALA;B;A;38.27
2021;5:00:00;SAN JAVIER-ALPUJARRA;SAN JAVIER;ALPUJARRA;B;A;1.13
2021;5:00:00;SAN JAVIER-AYURA;SAN JAVIER;AYURA;B;A;60.78
2021;5:00:00;SAN JAVIER-BELLO;SAN JAVIER;BELLO;B;A;18.01
2021;5:00:00;SAN JAVIER-CARIBE;SAN JAVIER;CARIBE;B;A;23.64
2021;5:00:00;SAN JAVIER-CISNEROS;SAN JAVIER;CISNEROS;B;B;7.88
2021;5:00:00;SAN JAVIER-ENVIGADO;SAN JAVIER;ENVIGADO;B;A;76.54
2021;5:00:00;SAN JAVIER-ESTADIO;SAN JAVIER;ESTADIO;B;B;10.13
2021;5:00:00;SAN JAVIER-EXPOSICIONES;SAN JAVIER;EXPOSICIONES;B;A;29.27
2021;5:00:00;SAN JAVIER-FLORESTA;SAN JAVIER;FLORESTA;B;B;2.25
2021;5:00:00;SAN JAVIER-HOSPITAL;SAN JAVIER;HOSPITAL;B;A;9.01
2021;5:00:00;SAN JAVIER-INDUSTRIALES;SAN JAVIER;INDUSTRIALES;B;A;65.29
2021;5:00:00;SAN JAVIER-ITAGUI;SAN JAVIER;ITAGUI;B;A;49.53
2021;5:00:00;SAN JAVIER-LA ESTRELLA;SAN JAVIER;LA ESTRELLA;B;A;69.79
2021;5:00:00;SAN JAVIER-MADERA;SAN JAVIER;MADERA;B;A;9.01
2021;5:00:00;SAN JAVIER-NIQUIA;SAN JAVIER;NIQUIA;B;A;30.39
2021;5:00:00;SAN JAVIER-PARQUE BERRIO;SAN JAVIER;PARQUE BERRIO;B;A;2.25
2021;5:00:00;SAN JAVIER-POBLADO;SAN JAVIER;POBLADO;B;A;60.78
2021;5:00:00;SAN JAVIER-PRADO;SAN JAVIER;PRADO;B;A;4.5
2021;5:00:00;SAN JAVIER-SABANETA;SAN JAVIER;SABANETA;B;A;31.52
2021;5:00:00;SAN JAVIER-SAN ANTONIO;SAN JAVIER;SAN ANTONIO;B;A;31.52
2021;5:00:00;SAN JAVIER-SURAMERICANA;SAN JAVIER;SURAMERICANA;B;B;6.75
2021;5:00:00;SAN JAVIER-TRICENTENARIO;SAN JAVIER;TRICENTENARIO;B;A;1.13
2021;5:00:00;SAN JAVIER-UNIVERSIDAD;SAN JAVIER;UNIVERSIDAD;B;A;2.25
2021;5:00:00;SANTA LUCIA-AGUACATALA;SANTA LUCIA;AGUACATALA;B;A;9.8
2021;5:00:00;SANTA LUCIA-AYURA;SANTA LUCIA;AYURA;B;A;6.53
2021;5:00:00;SANTA LUCIA-BELLO;SANTA LUCIA;BELLO;B;A;3.27
2021;5:00:00;SANTA LUCIA-CARIBE;SANTA LUCIA;CARIBE;B;A;4.35
2021;5:00:00;SANTA LUCIA-ENVIGADO;SANTA LUCIA;ENVIGADO;B;A;14.15
2021;5:00:00;SANTA LUCIA-EXPOSICIONES;SANTA LUCIA;EXPOSICIONES;B;A;3.27
2021;5:00:00;SANTA LUCIA-INDUSTRIALES;SANTA LUCIA;INDUSTRIALES;B;A;15.24
2021;5:00:00;SANTA LUCIA-ITAGUI;SANTA LUCIA;ITAGUI;B;A;20.69
2021;5:00:00;SANTA LUCIA-LA ESTRELLA;SANTA LUCIA;LA ESTRELLA;B;A;16.33
2021;5:00:00;SANTA LUCIA-MADERA;SANTA LUCIA;MADERA;B;A;1.09
2021;5:00:00;SANTA LUCIA-NIQUIA;SANTA LUCIA;NIQUIA;B;A;7.62
2021;5:00:00;SANTA LUCIA-PARQUE BERRIO;SANTA LUCIA;PARQUE BERRIO;B;A;1.09
2021;5:00:00;SANTA LUCIA-POBLADO;SANTA LUCIA;POBLADO;B;A;8.71
2021;5:00:00;SANTA LUCIA-PRADO;SANTA LUCIA;PRADO;B;A;1.09
2021;5:00:00;SANTA LUCIA-SABANETA;SANTA LUCIA;SABANETA;B;A;7.62
2021;5:00:00;SANTA LUCIA-SAN ANTONIO;SANTA LUCIA;SAN ANTONIO;B;A;6.53
2021;5:00:00;SANTA LUCIA-SURAMERICANA;SANTA LUCIA;SURAMERICANA;B;B;1.09
2021;5:00:00;SANTA LUCIA-TRICENTENARIO;SANTA LUCIA;TRICENTENARIO;B;A;2.18
2021;5:00:00;SURAMERICANA-AYURA;SURAMERICANA;AYURA;B;A;3.83
2021;5:00:00;SURAMERICANA-BELLO;SURAMERICANA;BELLO;B;A;2.56
2021;5:00:00;SURAMERICANA-ENVIGADO;SURAMERICANA;ENVIGADO;B;A;6.39
2021;5:00:00;SURAMERICANA-EXPOSICIONES;SURAMERICANA;EXPOSICIONES;B;A;2.56
2021;5:00:00;SURAMERICANA-ITAGUI;SURAMERICANA;ITAGUI;B;A;1.28
2021;5:00:00;SURAMERICANA-LA ESTRELLA;SURAMERICANA;LA ESTRELLA;B;A;1.28
2021;5:00:00;SURAMERICANA-POBLADO;SURAMERICANA;POBLADO;B;A;2.56
2021;5:00:00;SURAMERICANA-TRICENTENARIO;SURAMERICANA;TRICENTENARIO;B;A;1.28
2021;5:00:00;TRICENTENARIO-ACEVEDO;TRICENTENARIO;ACEVEDO;A;A;2.46
2021;5:00:00;TRICENTENARIO-AGUACATALA;TRICENTENARIO;AGUACATALA;A;A;35.66
2021;5:00:00;TRICENTENARIO-ALPUJARRA;TRICENTENARIO;ALPUJARRA;A;A;1.23
2021;5:00:00;TRICENTENARIO-AYURA;TRICENTENARIO;AYURA;A;A;40.58
2021;5:00:00;TRICENTENARIO-BELLO;TRICENTENARIO;BELLO;A;A;3.69
2021;5:00:00;TRICENTENARIO-CARIBE;TRICENTENARIO;CARIBE;A;A;11.07
2021;5:00:00;TRICENTENARIO-CISNEROS;TRICENTENARIO;CISNEROS;A;B;1.23
2021;5:00:00;TRICENTENARIO-ENVIGADO;TRICENTENARIO;ENVIGADO;A;A;52.87
2021;5:00:00;TRICENTENARIO-ESTADIO;TRICENTENARIO;ESTADIO;A;B;4.92
2021;5:00:00;TRICENTENARIO-EXPOSICIONES;TRICENTENARIO;EXPOSICIONES;A;A;12.3
2021;5:00:00;TRICENTENARIO-FLORESTA;TRICENTENARIO;FLORESTA;A;B;2.46
2021;5:00:00;TRICENTENARIO-HOSPITAL;TRICENTENARIO;HOSPITAL;A;A;1.23
2021;5:00:00;TRICENTENARIO-INDUSTRIALES;TRICENTENARIO;INDUSTRIALES;A;A;38.12
2021;5:00:00;TRICENTENARIO-ITAGUI;TRICENTENARIO;ITAGUI;A;A;49.19
2021;5:00:00;TRICENTENARIO-LA ESTRELLA;TRICENTENARIO;LA ESTRELLA;A;A;63.94
2021;5:00:00;TRICENTENARIO-MADERA;TRICENTENARIO;MADERA;A;A;6.15
2021;5:00:00;TRICENTENARIO-NIQUIA;TRICENTENARIO;NIQUIA;A;A;28.28
2021;5:00:00;TRICENTENARIO-PARQUE BERRIO;TRICENTENARIO;PARQUE BERRIO;A;A;9.84
2021;5:00:00;TRICENTENARIO-POBLADO;TRICENTENARIO;POBLADO;A;A;54.1
2021;5:00:00;TRICENTENARIO-PRADO;TRICENTENARIO;PRADO;A;A;2.46
2021;5:00:00;TRICENTENARIO-SABANETA;TRICENTENARIO;SABANETA;A;A;39.35
2021;5:00:00;TRICENTENARIO-SAN ANTONIO;TRICENTENARIO;SAN ANTONIO;A;A;11.07
2021;5:00:00;TRICENTENARIO-SAN JAVIER;TRICENTENARIO;SAN JAVIER;A;B;1.23
2021;5:00:00;TRICENTENARIO-SANTA LUCIA;TRICENTENARIO;SANTA LUCIA;A;B;2.46
2021;5:00:00;TRICENTENARIO-SURAMERICANA;TRICENTENARIO;SURAMERICANA;A;B;1.23
2021;5:00:00;TRICENTENARIO-UNIVERSIDAD;TRICENTENARIO;UNIVERSIDAD;A;A;1.23
2021;5:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;23.8
2021;5:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;12.47
2021;5:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;4.53
2021;5:00:00;UNIVERSIDAD-CARIBE;UNIVERSIDAD;CARIBE;A;A;4.53
2021;5:00:00;UNIVERSIDAD-ENVIGADO;UNIVERSIDAD;ENVIGADO;A;A;27.2
2021;5:00:00;UNIVERSIDAD-ESTADIO;UNIVERSIDAD;ESTADIO;A;B;5.67
2021;5:00:00;UNIVERSIDAD-EXPOSICIONES;UNIVERSIDAD;EXPOSICIONES;A;A;3.4
2021;5:00:00;UNIVERSIDAD-FLORESTA;UNIVERSIDAD;FLORESTA;A;B;1.13
2021;5:00:00;UNIVERSIDAD-HOSPITAL;UNIVERSIDAD;HOSPITAL;A;A;1.13
2021;5:00:00;UNIVERSIDAD-INDUSTRIALES;UNIVERSIDAD;INDUSTRIALES;A;A;19.27
2021;5:00:00;UNIVERSIDAD-ITAGUI;UNIVERSIDAD;ITAGUI;A;A;23.8
2021;5:00:00;UNIVERSIDAD-LA ESTRELLA;UNIVERSIDAD;LA ESTRELLA;A;A;27.2
2021;5:00:00;UNIVERSIDAD-MADERA;UNIVERSIDAD;MADERA;A;A;3.4
2021;5:00:00;UNIVERSIDAD-NIQUIA;UNIVERSIDAD;NIQUIA;A;A;7.93
2021;5:00:00;UNIVERSIDAD-POBLADO;UNIVERSIDAD;POBLADO;A;A;20.4
2021;5:00:00;UNIVERSIDAD-SABANETA;UNIVERSIDAD;SABANETA;A;A;18.13
2021;5:00:00;UNIVERSIDAD-SAN ANTONIO;UNIVERSIDAD;SAN ANTONIO;A;A;1.13
2021;5:00:00;UNIVERSIDAD-SAN JAVIER;UNIVERSIDAD;SAN JAVIER;A;B;1.13
2021;5:00:00;UNIVERSIDAD-SANTA LUCIA;UNIVERSIDAD;SANTA LUCIA;A;B;2.27
2021;5:00:00;UNIVERSIDAD-SURAMERICANA;UNIVERSIDAD;SURAMERICANA;A;B;3.4
2021;5:15:00;ACEVEDO-AGUACATALA;ACEVEDO;AGUACATALA;A;A;59.19
2021;5:15:00;ACEVEDO-ALPUJARRA;ACEVEDO;ALPUJARRA;A;A;4.83
2021;5:15:00;ACEVEDO-AYURA;ACEVEDO;AYURA;A;A;55.57
2021;5:15:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;7.25
2021;5:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;14.5
2021;5:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;4.83
2021;5:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;66.44
2021;5:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;9.66
2021;5:15:00;ACEVEDO-EXPOSICIONES;ACEVEDO;EXPOSICIONES;A;A;56.77
2021;5:15:00;ACEVEDO-FLORESTA;ACEVEDO;FLORESTA;A;B;7.25
2021;5:15:00;ACEVEDO-HOSPITAL;ACEVEDO;HOSPITAL;A;A;4.83
2021;5:15:00;ACEVEDO-INDUSTRIALES;ACEVEDO;INDUSTRIALES;A;A;88.18
2021;5:15:00;ACEVEDO-ITAGUI;ACEVEDO;ITAGUI;A;A;72.48
2021;5:15:00;ACEVEDO-LA ESTRELLA;ACEVEDO;LA ESTRELLA;A;A;62.81
2021;5:15:00;ACEVEDO-MADERA;ACEVEDO;MADERA;A;A;8.46
2021;5:15:00;ACEVEDO-NIQUIA;ACEVEDO;NIQUIA;A;A;14.5
2021;5:15:00;ACEVEDO-PARQUE BERRIO;ACEVEDO;PARQUE BERRIO;A;A;19.33
2021;5:15:00;ACEVEDO-POBLADO;ACEVEDO;POBLADO;A;A;97.85
2021;5:15:00;ACEVEDO-PRADO;ACEVEDO;PRADO;A;A;4.83
2021;5:15:00;ACEVEDO-SABANETA;ACEVEDO;SABANETA;A;A;30.2
2021;5:15:00;ACEVEDO-SAN ANTONIO;ACEVEDO;SAN ANTONIO;A;A;27.78
2021;5:15:00;ACEVEDO-SAN JAVIER;ACEVEDO;SAN JAVIER;A;B;3.62
2021;5:15:00;ACEVEDO-SANTA LUCIA;ACEVEDO;SANTA LUCIA;A;B;7.25
2021;5:15:00;ACEVEDO-SURAMERICANA;ACEVEDO;SURAMERICANA;A;B;13.29
2021;5:15:00;ACEVEDO-TRICENTENARIO;ACEVEDO;TRICENTENARIO;A;A;1.21
2021;5:15:00;ACEVEDO-UNIVERSIDAD;ACEVEDO;UNIVERSIDAD;A;A;6.04
2021;5:15:00;AGUACATALA-ACEVEDO;AGUACATALA;ACEVEDO;A;A;13.13
2021;5:15:00;AGUACATALA-AYURA;AGUACATALA;AYURA;A;A;8.75
2021;5:15:00;AGUACATALA-BELLO;AGUACATALA;BELLO;A;A;1.46
2021;5:15:00;AGUACATALA-CARIBE;AGUACATALA;CARIBE;A;A;7.29
2021;5:15:00;AGUACATALA-ENVIGADO;AGUACATALA;ENVIGADO;A;A;8.75
2021;5:15:00;AGUACATALA-EXPOSICIONES;AGUACATALA;EXPOSICIONES;A;A;1.46
2021;5:15:00;AGUACATALA-FLORESTA;AGUACATALA;FLORESTA;A;B;1.46
2021;5:15:00;AGUACATALA-HOSPITAL;AGUACATALA;HOSPITAL;A;A;2.92
2021;5:15:00;AGUACATALA-INDUSTRIALES;AGUACATALA;INDUSTRIALES;A;A;4.38
2021;5:15:00;AGUACATALA-ITAGUI;AGUACATALA;ITAGUI;A;A;13.13
2021;5:15:00;AGUACATALA-LA ESTRELLA;AGUACATALA;LA ESTRELLA;A;A;18.96
2021;5:15:00;AGUACATALA-MADERA;AGUACATALA;MADERA;A;A;10.21
2021;5:15:00;AGUACATALA-NIQUIA;AGUACATALA;NIQUIA;A;A;13.13
2021;5:15:00;AGUACATALA-PARQUE BERRIO;AGUACATALA;PARQUE BERRIO;A;A;1.46
2021;5:15:00;AGUACATALA-POBLADO;AGUACATALA;POBLADO;A;A;2.92
2021;5:15:00;AGUACATALA-PRADO;AGUACATALA;PRADO;A;A;5.83
2021;5:15:00;AGUACATALA-SABANETA;AGUACATALA;SABANETA;A;A;7.29
2021;5:15:00;AGUACATALA-TRICENTENARIO;AGUACATALA;TRICENTENARIO;A;A;4.38
2021;5:15:00;AGUACATALA-UNIVERSIDAD;AGUACATALA;UNIVERSIDAD;A;A;2.92
2021;5:15:00;ALPUJARRA-AYURA;ALPUJARRA;AYURA;A;A;1.45
2021;5:15:00;ALPUJARRA-ITAGUI;ALPUJARRA;ITAGUI;A;A;1.45
2021;5:15:00;ALPUJARRA-LA ESTRELLA;ALPUJARRA;LA ESTRELLA;A;A;1.45
2021;5:15:00;ALPUJARRA-MADERA;ALPUJARRA;MADERA;A;A;1.45
2021;5:15:00;ALPUJARRA-NIQUIA;ALPUJARRA;NIQUIA;A;A;8.73
2021;5:15:00;ALPUJARRA-SABANETA;ALPUJARRA;SABANETA;A;A;1.45
2021;5:15:00;AYURA-ACEVEDO;AYURA;ACEVEDO;A;A;3.77
2021;5:15:00;AYURA-AGUACATALA;AYURA;AGUACATALA;A;A;2.52
2021;5:15:00;AYURA-BELLO;AYURA;BELLO;A;A;12.58
2021;5:15:00;AYURA-CARIBE;AYURA;CARIBE;A;A;7.55
2021;5:15:00;AYURA-CISNEROS;AYURA;CISNEROS;A;B;1.26
2021;5:15:00;AYURA-ENVIGADO;AYURA;ENVIGADO;A;A;1.26
2021;5:15:00;AYURA-ESTADIO;AYURA;ESTADIO;A;B;10.06
2021;5:15:00;AYURA-EXPOSICIONES;AYURA;EXPOSICIONES;A;A;10.06
2021;5:15:00;AYURA-FLORESTA;AYURA;FLORESTA;A;B;5.03
2021;5:15:00;AYURA-HOSPITAL;AYURA;HOSPITAL;A;A;8.81
2021;5:15:00;AYURA-INDUSTRIALES;AYURA;INDUSTRIALES;A;A;7.55
2021;5:15:00;AYURA-ITAGUI;AYURA;ITAGUI;A;A;2.52
2021;5:15:00;AYURA-LA ESTRELLA;AYURA;LA ESTRELLA;A;A;12.58
2021;5:15:00;AYURA-MADERA;AYURA;MADERA;A;A;3.77
2021;5:15:00;AYURA-NIQUIA;AYURA;NIQUIA;A;A;8.81
2021;5:15:00;AYURA-PARQUE BERRIO;AYURA;PARQUE BERRIO;A;A;1.26
2021;5:15:00;AYURA-POBLADO;AYURA;POBLADO;A;A;5.03
2021;5:15:00;AYURA-PRADO;AYURA;PRADO;A;A;2.52
2021;5:15:00;AYURA-SABANETA;AYURA;SABANETA;A;A;10.06
2021;5:15:00;AYURA-SAN ANTONIO;AYURA;SAN ANTONIO;A;A;1.26
2021;5:15:00;AYURA-SAN JAVIER;AYURA;SAN JAVIER;A;B;8.81
2021;5:15:00;AYURA-TRICENTENARIO;AYURA;TRICENTENARIO;A;A;3.77
2021;5:15:00;AYURA-UNIVERSIDAD;AYURA;UNIVERSIDAD;A;A;6.29
2021;5:15:00;BELLO-ACEVEDO;BELLO;ACEVEDO;A;A;8.19
2021;5:15:00;BELLO-AGUACATALA;BELLO;AGUACATALA;A;A;72.56
2021;5:15:00;BELLO-ALPUJARRA;BELLO;ALPUJARRA;A;A;1.17
2021;5:15:00;BELLO-AYURA;BELLO;AYURA;A;A;57.34
2021;5:15:00;BELLO-CARIBE;BELLO;CARIBE;A;A;10.53
2021;5:15:00;BELLO-CISNEROS;BELLO;CISNEROS;A;B;7.02
2021;5:15:00;BELLO-ENVIGADO;BELLO;ENVIGADO;A;A;49.15
2021;5:15:00;BELLO-ESTADIO;BELLO;ESTADIO;A;B;21.06
2021;5:15:00;BELLO-EXPOSICIONES;BELLO;EXPOSICIONES;A;A;49.15
2021;5:15:00;BELLO-FLORESTA;BELLO;FLORESTA;A;B;18.72
2021;5:15:00;BELLO-HOSPITAL;BELLO;HOSPITAL;A;A;11.7
2021;5:15:00;BELLO-INDUSTRIALES;BELLO;INDUSTRIALES;A;A;126.39
2021;5:15:00;BELLO-ITAGUI;BELLO;ITAGUI;A;A;57.34
2021;5:15:00;BELLO-LA ESTRELLA;BELLO;LA ESTRELLA;A;A;58.51
2021;5:15:00;BELLO-MADERA;BELLO;MADERA;A;A;9.36
2021;5:15:00;BELLO-NIQUIA;BELLO;NIQUIA;A;A;1.17
2021;5:15:00;BELLO-PARQUE BERRIO;BELLO;PARQUE BERRIO;A;A;28.09
2021;5:15:00;BELLO-POBLADO;BELLO;POBLADO;A;A;84.26
2021;5:15:00;BELLO-PRADO;BELLO;PRADO;A;A;7.02
2021;5:15:00;BELLO-SABANETA;BELLO;SABANETA;A;A;38.62
2021;5:15:00;BELLO-SAN ANTONIO;BELLO;SAN ANTONIO;A;A;19.89
2021;5:15:00;BELLO-SAN JAVIER;BELLO;SAN JAVIER;A;B;4.68
2021;5:15:00;BELLO-SANTA LUCIA;BELLO;SANTA LUCIA;A;B;10.53
2021;5:15:00;BELLO-SURAMERICANA;BELLO;SURAMERICANA;A;B;7.02
2021;5:15:00;BELLO-TRICENTENARIO;BELLO;TRICENTENARIO;A;A;3.51
2021;5:15:00;BELLO-UNIVERSIDAD;BELLO;UNIVERSIDAD;A;A;14.04
2021;5:15:00;CARIBE-ACEVEDO;CARIBE;ACEVEDO;A;A;1.24
2021;5:15:00;CARIBE-AGUACATALA;CARIBE;AGUACATALA;A;A;47.11
2021;5:15:00;CARIBE-ALPUJARRA;CARIBE;ALPUJARRA;A;A;2.48
2021;5:15:00;CARIBE-AYURA;CARIBE;AYURA;A;A;42.15
2021;5:15:00;CARIBE-BELLO;CARIBE;BELLO;A;A;6.2
2021;5:15:00;CARIBE-ENVIGADO;CARIBE;ENVIGADO;A;A;64.47
2021;5:15:00;CARIBE-ESTADIO;CARIBE;ESTADIO;A;B;6.2
2021;5:15:00;CARIBE-EXPOSICIONES;CARIBE;EXPOSICIONES;A;A;18.6
2021;5:15:00;CARIBE-FLORESTA;CARIBE;FLORESTA;A;B;6.2
2021;5:15:00;CARIBE-HOSPITAL;CARIBE;HOSPITAL;A;A;1.24
2021;5:15:00;CARIBE-INDUSTRIALES;CARIBE;INDUSTRIALES;A;A;60.75
2021;5:15:00;CARIBE-ITAGUI;CARIBE;ITAGUI;A;A;73.14
2021;5:15:00;CARIBE-LA ESTRELLA;CARIBE;LA ESTRELLA;A;A;34.71
2021;5:15:00;CARIBE-MADERA;CARIBE;MADERA;A;A;6.2
2021;5:15:00;CARIBE-NIQUIA;CARIBE;NIQUIA;A;A;22.32
2021;5:15:00;CARIBE-PARQUE BERRIO;CARIBE;PARQUE BERRIO;A;A;6.2
2021;5:15:00;CARIBE-POBLADO;CARIBE;POBLADO;A;A;58.27
2021;5:15:00;CARIBE-PRADO;CARIBE;PRADO;A;A;1.24
2021;5:15:00;CARIBE-SABANETA;CARIBE;SABANETA;A;A;37.19
2021;5:15:00;CARIBE-SAN ANTONIO;CARIBE;SAN ANTONIO;A;A;4.96
2021;5:15:00;CARIBE-SAN JAVIER;CARIBE;SAN JAVIER;A;B;6.2
2021;5:15:00;CARIBE-SURAMERICANA;CARIBE;SURAMERICANA;A;B;1.24
2021;5:15:00;CARIBE-TRICENTENARIO;CARIBE;TRICENTENARIO;A;A;4.96
2021;5:15:00;CARIBE-UNIVERSIDAD;CARIBE;UNIVERSIDAD;A;A;2.48
2021;5:15:00;CISNEROS-AGUACATALA;CISNEROS;AGUACATALA;B;A;1.54
2021;5:15:00;CISNEROS-AYURA;CISNEROS;AYURA;B;A;4.62
2021;5:15:00;CISNEROS-ESTADIO;CISNEROS;ESTADIO;B;B;1.54
2021;5:15:00;CISNEROS-FLORESTA;CISNEROS;FLORESTA;B;B;1.54
2021;5:15:00;CISNEROS-ITAGUI;CISNEROS;ITAGUI;B;A;1.54
2021;5:15:00;CISNEROS-LA ESTRELLA;CISNEROS;LA ESTRELLA;B;A;3.08
2021;5:15:00;CISNEROS-POBLADO;CISNEROS;POBLADO;B;A;3.08
2021;5:15:00;CISNEROS-SAN JAVIER;CISNEROS;SAN JAVIER;B;B;1.54
2021;5:15:00;CISNEROS-SURAMERICANA;CISNEROS;SURAMERICANA;B;B;1.54
2021;5:15:00;ENVIGADO-ACEVEDO;ENVIGADO;ACEVEDO;A;A;5.03
2021;5:15:00;ENVIGADO-AGUACATALA;ENVIGADO;AGUACATALA;A;A;11.31
2021;5:15:00;ENVIGADO-ALPUJARRA;ENVIGADO;ALPUJARRA;A;A;1.26
2021;5:15:00;ENVIGADO-AYURA;ENVIGADO;AYURA;A;A;1.26
2021;5:15:00;ENVIGADO-BELLO;ENVIGADO;BELLO;A;A;10.05
2021;5:15:00;ENVIGADO-CARIBE;ENVIGADO;CARIBE;A;A;13.83
2021;5:15:00;ENVIGADO-CISNEROS;ENVIGADO;CISNEROS;A;B;1.26
2021;5:15:00;ENVIGADO-ESTADIO;ENVIGADO;ESTADIO;A;B;8.8
2021;5:15:00;ENVIGADO-EXPOSICIONES;ENVIGADO;EXPOSICIONES;A;A;15.08
2021;5:15:00;ENVIGADO-FLORESTA;ENVIGADO;FLORESTA;A;B;3.77
2021;5:15:00;ENVIGADO-HOSPITAL;ENVIGADO;HOSPITAL;A;A;10.05
2021;5:15:00;ENVIGADO-INDUSTRIALES;ENVIGADO;INDUSTRIALES;A;A;7.54
2021;5:15:00;ENVIGADO-ITAGUI;ENVIGADO;ITAGUI;A;A;2.51
2021;5:15:00;ENVIGADO-LA ESTRELLA;ENVIGADO;LA ESTRELLA;A;A;15.08
2021;5:15:00;ENVIGADO-MADERA;ENVIGADO;MADERA;A;A;2.51
2021;5:15:00;ENVIGADO-NIQUIA;ENVIGADO;NIQUIA;A;A;25.14
2021;5:15:00;ENVIGADO-PARQUE BERRIO;ENVIGADO;PARQUE BERRIO;A;A;5.03
2021;5:15:00;ENVIGADO-POBLADO;ENVIGADO;POBLADO;A;A;11.31
2021;5:15:00;ENVIGADO-PRADO;ENVIGADO;PRADO;A;A;3.77
2021;5:15:00;ENVIGADO-SABANETA;ENVIGADO;SABANETA;A;A;12.57
2021;5:15:00;ENVIGADO-SAN JAVIER;ENVIGADO;SAN JAVIER;A;B;5.03
2021;5:15:00;ENVIGADO-SURAMERICANA;ENVIGADO;SURAMERICANA;A;B;5.03
2021;5:15:00;ENVIGADO-TRICENTENARIO;ENVIGADO;TRICENTENARIO;A;A;5.03
2021;5:15:00;ESTADIO-ACEVEDO;ESTADIO;ACEVEDO;B;A;1.24
2021;5:15:00;ESTADIO-AGUACATALA;ESTADIO;AGUACATALA;B;A;12.41
2021;5:15:00;ESTADIO-AYURA;ESTADIO;AYURA;B;A;9.92
2021;5:15:00;ESTADIO-BELLO;ESTADIO;BELLO;B;A;1.24
2021;5:15:00;ESTADIO-CARIBE;ESTADIO;CARIBE;B;A;3.72
2021;5:15:00;ESTADIO-ENVIGADO;ESTADIO;ENVIGADO;B;A;12.41
2021;5:15:00;ESTADIO-EXPOSICIONES;ESTADIO;EXPOSICIONES;B;A;1.24
2021;5:15:00;ESTADIO-HOSPITAL;ESTADIO;HOSPITAL;B;A;6.2
2021;5:15:00;ESTADIO-INDUSTRIALES;ESTADIO;INDUSTRIALES;B;A;23.57
2021;5:15:00;ESTADIO-ITAGUI;ESTADIO;ITAGUI;B;A;22.33
2021;5:15:00;ESTADIO-LA ESTRELLA;ESTADIO;LA ESTRELLA;B;A;16.13
2021;5:15:00;ESTADIO-MADERA;ESTADIO;MADERA;B;A;1.24
2021;5:15:00;ESTADIO-NIQUIA;ESTADIO;NIQUIA;B;A;4.96
2021;5:15:00;ESTADIO-PARQUE BERRIO;ESTADIO;PARQUE BERRIO;B;A;1.24
2021;5:15:00;ESTADIO-POBLADO;ESTADIO;POBLADO;B;A;13.65
2021;5:15:00;ESTADIO-SABANETA;ESTADIO;SABANETA;B;A;12.41
2021;5:15:00;ESTADIO-SAN ANTONIO;ESTADIO;SAN ANTONIO;B;A;4.96
2021;5:15:00;ESTADIO-SAN JAVIER;ESTADIO;SAN JAVIER;B;B;2.48
2021;5:15:00;ESTADIO-SANTA LUCIA;ESTADIO;SANTA LUCIA;B;B;1.24
2021;5:15:00;EXPOSICIONES-AGUACATALA;EXPOSICIONES;AGUACATALA;A;A;14.05
