dia;linea_Servicio;Hora;Afluencia
2/06/2019;B;6:00:00;2111
3/06/2019;B;6:00:00;2099
4/06/2019;B;6:00:00;9881
5/06/2019;B;6:00:00;9863
6/06/2019;B;6:00:00;9676
7/06/2019;B;6:00:00;9690
8/06/2019;B;6:00:00;6269
9/06/2019;B;6:00:00;2353
10/06/2019;B;6:00:00;9678
11/06/2019;B;6:00:00;9504
12/06/2019;B;6:00:00;9504
13/06/2019;B;6:00:00;9340
14/06/2019;B;6:00:00;9554
15/06/2019;B;6:00:00;5533
16/06/2019;B;6:00:00;1628
17/06/2019;B;6:00:00;8689
18/06/2019;B;6:00:00;9495
19/06/2019;B;6:00:00;9250
20/06/2019;B;6:00:00;9364
21/06/2019;B;6:00:00;9323
22/06/2019;B;6:00:00;5745
23/06/2019;B;6:00:00;2284
24/06/2019;B;6:00:00;2194
25/06/2019;B;6:00:00;9313
26/06/2019;B;6:00:00;9192
27/06/2019;B;6:00:00;9246
28/06/2019;B;6:00:00;9275
29/06/2019;B;6:00:00;5716
30/06/2019;B;6:00:00;2253
1/07/2019;B;6:00:00;2056
2/07/2019;B;6:00:00;9423
3/07/2019;B;6:00:00;9324
4/07/2019;B;6:00:00;9233
5/07/2019;B;6:00:00;9508
6/07/2019;B;6:00:00;5872
7/07/2019;B;6:00:00;2594
8/07/2019;B;6:00:00;9508
9/07/2019;B;6:00:00;9305
10/07/2019;B;6:00:00;10123
11/07/2019;B;6:00:00;9287
12/07/2019;B;6:00:00;9497
13/07/2019;B;6:00:00;6058
14/07/2019;B;6:00:00;2218
15/07/2019;B;6:00:00;9171
16/07/2019;B;6:00:00;9821
17/07/2019;B;6:00:00;9854
18/07/2019;B;6:00:00;9724
19/07/2019;B;6:00:00;9536
20/07/2019;B;6:00:00;3394
21/07/2019;B;6:00:00;2072
22/07/2019;B;6:00:00;9391
23/07/2019;B;6:00:00;9705
24/07/2019;B;6:00:00;9656
25/07/2019;B;6:00:00;9763
26/07/2019;B;6:00:00;9923
27/07/2019;B;6:00:00;6215
28/07/2019;B;6:00:00;2157
29/07/2019;B;6:00:00;9670
30/07/2019;B;6:00:00;9821
31/07/2019;B;6:00:00;9899
1/08/2019;B;6:00:00;9662
2/08/2019;B;6:00:00;9687
3/08/2019;B;6:00:00;6107
4/08/2019;B;6:00:00;2519
5/08/2019;B;6:00:00;9742
6/08/2019;B;6:00:00;9885
7/08/2019;B;6:00:00;2994
8/08/2019;B;6:00:00;10011
9/08/2019;B;6:00:00;9800
10/08/2019;B;6:00:00;6092
11/08/2019;B;6:00:00;2501
12/08/2019;B;6:00:00;9654
13/08/2019;B;6:00:00;9666
14/08/2019;B;6:00:00;9906
15/08/2019;B;6:00:00;9908
16/08/2019;B;6:00:00;9632
17/08/2019;B;6:00:00;6091
18/08/2019;B;6:00:00;2224
19/08/2019;B;6:00:00;2109
20/08/2019;B;6:00:00;9927
21/08/2019;B;6:00:00;10107
22/08/2019;B;6:00:00;9877
23/08/2019;B;6:00:00;10110
24/08/2019;B;6:00:00;6368
25/08/2019;B;6:00:00;2358
26/08/2019;B;6:00:00;9833
27/08/2019;B;6:00:00;9954
28/08/2019;B;6:00:00;9754
29/08/2019;B;6:00:00;9728
30/08/2019;B;6:00:00;10004
31/08/2019;B;6:00:00;6208
1/09/2019;B;6:00:00;2259
2/09/2019;B;6:00:00;9780
3/09/2019;B;6:00:00;9673
4/09/2019;B;6:00:00;9911
5/09/2019;B;6:00:00;
6/09/2019;B;6:00:00;9125
7/09/2019;B;6:00:00;6204
8/09/2019;B;6:00:00;2584
9/09/2019;B;6:00:00;9828
10/09/2019;B;6:00:00;10044
11/09/2019;B;6:00:00;9604
12/09/2019;B;6:00:00;10075
13/09/2019;B;6:00:00;9941
14/09/2019;B;6:00:00;6274
15/09/2019;B;6:00:00;2181
16/09/2019;B;6:00:00;9518
17/09/2019;B;6:00:00;9880
18/09/2019;B;6:00:00;10426
19/09/2019;B;6:00:00;10026
20/09/2019;B;6:00:00;9970
21/09/2019;B;6:00:00;6192
22/09/2019;B;6:00:00;2345
23/09/2019;B;6:00:00;9806
24/09/2019;B;6:00:00;9880
25/09/2019;B;6:00:00;10084
26/09/2019;B;6:00:00;9962
27/09/2019;B;6:00:00;10080
28/09/2019;B;6:00:00;6477
29/09/2019;B;6:00:00;2352
30/09/2019;B;6:00:00;9641
1/10/2019;B;6:00:00;9910
2/10/2019;B;6:00:00;9912
3/10/2019;B;6:00:00;9990
4/10/2019;B;6:00:00;10137
5/10/2019;B;6:00:00;6369
6/10/2019;B;6:00:00;2254
7/10/2019;B;6:00:00;10071
8/10/2019;B;6:00:00;9850
9/10/2019;B;6:00:00;10237
10/10/2019;B;6:00:00;9332
11/10/2019;B;6:00:00;9649
12/10/2019;B;6:00:00;7154
13/10/2019;B;6:00:00;2313
14/10/2019;B;6:00:00;2167
15/10/2019;B;6:00:00;10260
16/10/2019;B;6:00:00;10014
17/10/2019;B;6:00:00;9552
18/10/2019;B;6:00:00;10166
19/10/2019;B;6:00:00;
20/10/2019;B;6:00:00;2809
21/10/2019;B;6:00:00;10012
22/10/2019;B;6:00:00;9924
23/10/2019;B;6:00:00;10044
24/10/2019;B;6:00:00;9606
25/10/2019;B;6:00:00;10255
26/10/2019;B;6:00:00;6508
27/10/2019;B;6:00:00;98
28/10/2019;B;6:00:00;9856
29/10/2019;B;6:00:00;9775
30/10/2019;B;6:00:00;10364
31/10/2019;B;6:00:00;10085
1/11/2019;B;6:00:00;9875
2/11/2019;B;6:00:00;6125
3/11/2019;B;6:00:00;2311
4/11/2019;B;6:00:00;2375
5/11/2019;B;6:00:00;9821
6/11/2019;B;6:00:00;10231
7/11/2019;B;6:00:00;10139
8/11/2019;B;6:00:00;10111
9/11/2019;B;6:00:00;6217
10/11/2019;B;6:00:00;2432
11/11/2019;B;6:00:00;2343
12/11/2019;B;6:00:00;10088
13/11/2019;B;6:00:00;10065
14/11/2019;B;6:00:00;10171
15/11/2019;B;6:00:00;10450
16/11/2019;B;6:00:00;6500
17/11/2019;B;6:00:00;2433
18/11/2019;B;6:00:00;9965
19/11/2019;B;6:00:00;10098
20/11/2019;B;6:00:00;9975
21/11/2019;B;6:00:00;4408
22/11/2019;B;6:00:00;9910
23/11/2019;B;6:00:00;6544
24/11/2019;B;6:00:00;2494
25/11/2019;B;6:00:00;10117
26/11/2019;B;6:00:00;9900
27/11/2019;B;6:00:00;7856
28/11/2019;B;6:00:00;9684
29/11/2019;B;6:00:00;9921
30/11/2019;B;6:00:00;6315
1/12/2019;B;6:00:00;2126
2/12/2019;B;6:00:00;9795
3/12/2019;B;6:00:00;9831
4/12/2019;B;6:00:00;9781
5/12/2019;B;6:00:00;10522
6/12/2019;B;6:00:00;9599
7/12/2019;B;6:00:00;5948
8/12/2019;B;6:00:00;1955
9/12/2019;B;6:00:00;9374
10/12/2019;B;6:00:00;9527
11/12/2019;B;6:00:00;9598
12/12/2019;B;6:00:00;9497
13/12/2019;B;6:00:00;9426
14/12/2019;B;6:00:00;5946
15/12/2019;B;6:00:00;2327
16/12/2019;B;6:00:00;9092
17/12/2019;B;6:00:00;8925
18/12/2019;B;6:00:00;9063
19/12/2019;B;6:00:00;8991
20/12/2019;B;6:00:00;8730
21/12/2019;B;6:00:00;5229
22/12/2019;B;6:00:00;2129
23/12/2019;B;6:00:00;7294
24/12/2019;B;6:00:00;5118
25/12/2019;B;6:00:00;1013
26/12/2019;B;6:00:00;6707
27/12/2019;B;6:00:00;7060
28/12/2019;B;6:00:00;4310
29/12/2019;B;6:00:00;1849
30/12/2019;B;6:00:00;5895
31/12/2019;B;6:00:00;3468
1/01/2020;A;6:00:00;6168
1/01/2020;B;6:00:00;863
2/01/2020;A;6:00:00;36796
2/01/2020;B;6:00:00;5294
3/01/2020;A;6:00:00;40924
3/01/2020;B;6:00:00;5866
4/01/2020;A;6:00:00;25310
4/01/2020;B;6:00:00;3756
5/01/2020;A;6:00:00;11751
5/01/2020;B;6:00:00;1759
6/01/2020;A;6:00:00;10749
6/01/2020;B;6:00:00;1694
7/01/2020;A;6:00:00;51470
7/01/2020;B;6:00:00;7534
8/01/2020;A;6:00:00;52363
8/01/2020;B;6:00:00;7541
9/01/2020;A;6:00:00;52477
9/01/2020;B;6:00:00;7589
10/01/2020;A;6:00:00;51025
10/01/2020;B;6:00:00;7777
11/01/2020;A;6:00:00;32009
11/01/2020;B;6:00:00;4917
12/01/2020;A;6:00:00;12176
12/01/2020;B;6:00:00;1821
13/01/2020;A;6:00:00;58673
13/01/2020;B;6:00:00;8904
14/01/2020;A;6:00:00;59838
14/01/2020;B;6:00:00;8624
15/01/2020;A;6:00:00;59859
15/01/2020;B;6:00:00;8762
16/01/2020;A;6:00:00;60403
16/01/2020;B;6:00:00;8844
17/01/2020;A;6:00:00;61332
17/01/2020;B;6:00:00;9031
18/01/2020;A;6:00:00;35798
18/01/2020;B;6:00:00;5420
19/01/2020;A;6:00:00;12614
19/01/2020;B;6:00:00;1905
20/01/2020;A;6:00:00;61658
20/01/2020;B;6:00:00;8991
21/01/2020;A;6:00:00;63756
21/01/2020;B;6:00:00;9149
22/01/2020;A;6:00:00;61640
22/01/2020;B;6:00:00;9019
23/01/2020;A;6:00:00;64252
23/01/2020;B;6:00:00;9296
24/01/2020;A;6:00:00;64335
24/01/2020;B;6:00:00;9362
25/01/2020;A;6:00:00;37534
25/01/2020;B;6:00:00;5690
26/01/2020;A;6:00:00;12762
26/01/2020;B;6:00:00;2090
27/01/2020;A;6:00:00;64427
27/01/2020;B;6:00:00;9559
28/01/2020;A;6:00:00;64864
28/01/2020;B;6:00:00;9402
29/01/2020;A;6:00:00;65383
29/01/2020;B;6:00:00;9586
30/01/2020;A;6:00:00;65175
30/01/2020;B;6:00:00;9489
31/01/2020;A;6:00:00;64677
31/01/2020;B;6:00:00;9366
1/02/2020;A;6:00:00;37596
1/02/2020;B;6:00:00;5620
2/02/2020;A;6:00:00;12654
2/02/2020;B;6:00:00;1989
3/02/2020;A;6:00:00;66206
3/02/2020;B;6:00:00;9486
4/02/2020;A;6:00:00;66890
4/02/2020;B;6:00:00;9592
5/02/2020;A;6:00:00;67096
5/02/2020;B;6:00:00;9958
6/02/2020;A;6:00:00;66524
6/02/2020;B;6:00:00;9656
7/02/2020;A;6:00:00;66282
7/02/2020;B;6:00:00;9797
8/02/2020;A;6:00:00;39036
8/02/2020;B;6:00:00;5909
9/02/2020;A;6:00:00;13147
9/02/2020;B;6:00:00;1984
10/02/2020;A;6:00:00;67961
10/02/2020;B;6:00:00;9942
11/02/2020;A;6:00:00;68518
11/02/2020;B;6:00:00;9888
12/02/2020;A;6:00:00;67661
12/02/2020;B;6:00:00;9804
13/02/2020;A;6:00:00;68425
13/02/2020;B;6:00:00;9532
14/02/2020;A;6:00:00;66942
14/02/2020;B;6:00:00;9671
15/02/2020;A;6:00:00;38845
15/02/2020;B;6:00:00;5942
16/02/2020;A;6:00:00;11872
16/02/2020;B;6:00:00;1893
17/02/2020;A;6:00:00;131864
17/02/2020;B;6:00:00;19068
18/02/2020;A;6:00:00;136866
18/02/2020;B;6:00:00;19714
19/02/2020;A;6:00:00;67051
19/02/2020;B;6:00:00;9785
20/02/2020;A;6:00:00;65547
20/02/2020;B;6:00:00;9566
21/02/2020;A;6:00:00;66690
21/02/2020;B;6:00:00;9806
22/02/2020;A;6:00:00;40778
22/02/2020;B;6:00:00;6073
23/02/2020;A;6:00:00;13991
23/02/2020;B;6:00:00;2176
24/02/2020;A;6:00:00;67530
24/02/2020;B;6:00:00;9878
25/02/2020;A;6:00:00;67973
25/02/2020;B;6:00:00;10035
26/02/2020;A;6:00:00;68355
26/02/2020;B;6:00:00;9903
27/02/2020;A;6:00:00;67876
27/02/2020;B;6:00:00;9705
28/02/2020;A;6:00:00;75514
28/02/2020;B;6:00:00;11307
29/02/2020;A;6:00:00;43946
29/02/2020;B;6:00:00;6599
1/03/2020;A;6:00:00;14152
1/03/2020;B;6:00:00;2140
2/03/2020;A;6:00:00;64290
2/03/2020;B;6:00:00;10484
3/03/2020;A;6:00:00;75366
3/03/2020;B;6:00:00;10973
4/03/2020;A;6:00:00;75227
4/03/2020;B;6:00:00;10778
5/03/2020;A;6:00:00;75647
5/03/2020;B;6:00:00;10882
6/03/2020;A;6:00:00;74496
6/03/2020;B;6:00:00;11058
7/03/2020;A;6:00:00;44396
7/03/2020;B;6:00:00;6716
8/03/2020;A;6:00:00;13788
8/03/2020;B;6:00:00;2175
9/03/2020;A;6:00:00;72844
9/03/2020;B;6:00:00;10762
10/03/2020;A;6:00:00;74492
10/03/2020;B;6:00:00;10939
11/03/2020;A;6:00:00;70871
11/03/2020;B;6:00:00;10560
12/03/2020;A;6:00:00;68952
12/03/2020;B;6:00:00;10234
13/03/2020;A;6:00:00;67872
13/03/2020;B;6:00:00;9999
14/03/2020;A;6:00:00;38540
14/03/2020;B;6:00:00;5680
15/03/2020;A;6:00:00;11853
15/03/2020;B;6:00:00;1806
16/03/2020;A;6:00:00;54216
16/03/2020;B;6:00:00;8037
17/03/2020;A;6:00:00;45500
17/03/2020;B;6:00:00;6735
18/03/2020;A;6:00:00;41721
18/03/2020;B;6:00:00;6080
19/03/2020;A;6:00:00;38039
19/03/2020;B;6:00:00;5672
20/03/2020;A;6:00:00;36169
20/03/2020;B;6:00:00;5416
21/03/2020;A;6:00:00;8601
21/03/2020;B;6:00:00;1151
22/03/2020;A;6:00:00;5207
22/03/2020;B;6:00:00;631
23/03/2020;A;6:00:00;5179
23/03/2020;B;6:00:00;659
24/03/2020;A;6:00:00;16947
24/03/2020;B;6:00:00;2405
25/03/2020;A;6:00:00;11161
25/03/2020;B;6:00:00;1617
26/03/2020;A;6:00:00;10895
26/03/2020;B;6:00:00;1502
27/03/2020;A;6:00:00;10635
27/03/2020;B;6:00:00;1490
28/03/2020;A;6:00:00;7941
28/03/2020;B;6:00:00;1075
29/03/2020;A;6:00:00;4372
29/03/2020;B;6:00:00;594
30/03/2020;A;6:00:00;10565
30/03/2020;B;6:00:00;1558
31/03/2020;A;6:00:00;10246
31/03/2020;B;6:00:00;1460
1/04/2020;A;6:00:00;10478
1/04/2020;B;6:00:00;1556
2/04/2020;A;6:00:00;10095
2/04/2020;B;6:00:00;1483
3/04/2020;A;6:00:00;10166
3/04/2020;B;6:00:00;1521
4/04/2020;A;6:00:00;7716
4/04/2020;B;6:00:00;1047
5/04/2020;A;6:00:00;4165
5/04/2020;B;6:00:00;529
6/04/2020;A;6:00:00;10260
6/04/2020;B;6:00:00;1487
7/04/2020;A;6:00:00;10300
7/04/2020;B;6:00:00;1596
8/04/2020;A;6:00:00;10208
8/04/2020;B;6:00:00;1557
9/04/2020;A;6:00:00;5245
9/04/2020;B;6:00:00;672
10/04/2020;A;6:00:00;3948
10/04/2020;B;6:00:00;564
11/04/2020;A;6:00:00;6595
11/04/2020;B;6:00:00;947
12/04/2020;A;6:00:00;4004
12/04/2020;B;6:00:00;537
13/04/2020;A;6:00:00;11534
13/04/2020;B;6:00:00;1771
14/04/2020;A;6:00:00;11595
14/04/2020;B;6:00:00;1733
15/04/2020;A;6:00:00;11956
15/04/2020;B;6:00:00;1792
16/04/2020;A;6:00:00;12098
16/04/2020;B;6:00:00;1772
17/04/2020;A;6:00:00;11956
17/04/2020;B;6:00:00;1811
18/04/2020;A;6:00:00;8774
18/04/2020;B;6:00:00;1274
19/04/2020;A;6:00:00;3720
19/04/2020;B;6:00:00;545
20/04/2020;A;6:00:00;12429
20/04/2020;B;6:00:00;1878
21/04/2020;A;6:00:00;12737
21/04/2020;B;6:00:00;1928
22/04/2020;A;6:00:00;12878
22/04/2020;B;6:00:00;1945
23/04/2020;A;6:00:00;12671
23/04/2020;B;6:00:00;2018
24/04/2020;A;6:00:00;13034
24/04/2020;B;6:00:00;2044
25/04/2020;A;6:00:00;9511
25/04/2020;B;6:00:00;1415
26/04/2020;A;6:00:00;4253
26/04/2020;B;6:00:00;609
27/04/2020;A;6:00:00;13856
27/04/2020;B;6:00:00;2030
28/04/2020;A;6:00:00;14931
28/04/2020;B;6:00:00;2035
29/04/2020;A;6:00:00;14460
29/04/2020;B;6:00:00;2136
30/04/2020;A;6:00:00;15210
30/04/2020;B;6:00:00;2142
1/05/2020;A;6:00:00;6960
1/05/2020;B;6:00:00;1024
2/05/2020;A;6:00:00;9653
2/05/2020;B;6:00:00;1506
3/05/2020;A;6:00:00;4133
3/05/2020;B;6:00:00;574
4/05/2020;A;6:00:00;15767
4/05/2020;B;6:00:00;2480
5/05/2020;A;6:00:00;16596
5/05/2020;B;6:00:00;2587
6/05/2020;A;6:00:00;16639
6/05/2020;B;6:00:00;2826
7/05/2020;A;6:00:00;16911
7/05/2020;B;6:00:00;2578
8/05/2020;A;6:00:00;17048
8/05/2020;B;6:00:00;2655
9/05/2020;A;6:00:00;12713
9/05/2020;B;6:00:00;1967
10/05/2020;A;6:00:00;4250
10/05/2020;B;6:00:00;607
11/05/2020;A;6:00:00;18449
11/05/2020;B;6:00:00;2840
12/05/2020;A;6:00:00;19016
12/05/2020;B;6:00:00;2866
13/05/2020;A;6:00:00;19102
13/05/2020;B;6:00:00;2872
14/05/2020;A;6:00:00;19377
14/05/2020;B;6:00:00;3084
15/05/2020;A;6:00:00;18482
15/05/2020;B;6:00:00;2932
16/05/2020;A;6:00:00;13193
16/05/2020;B;6:00:00;2023
17/05/2020;A;6:00:00;4494
17/05/2020;B;6:00:00;634
18/05/2020;A;6:00:00;19201
18/05/2020;B;6:00:00;2973
19/05/2020;A;6:00:00;19024
19/05/2020;B;6:00:00;3005
20/05/2020;A;6:00:00;19812
20/05/2020;B;6:00:00;3036
21/05/2020;A;6:00:00;20747
21/05/2020;B;6:00:00;3207
22/05/2020;A;6:00:00;21112
22/05/2020;B;6:00:00;3263
23/05/2020;A;6:00:00;14569
23/05/2020;B;6:00:00;2246
24/05/2020;A;6:00:00;4708
24/05/2020;B;6:00:00;678
25/05/2020;A;6:00:00;5615
25/05/2020;B;6:00:00;943
26/05/2020;A;6:00:00;20466
26/05/2020;B;6:00:00;3247
27/05/2020;A;6:00:00;20549
27/05/2020;B;6:00:00;3211
28/05/2020;A;6:00:00;20715
28/05/2020;B;6:00:00;3281
29/05/2020;A;6:00:00;20991
29/05/2020;B;6:00:00;3302
30/05/2020;A;6:00:00;15630
30/05/2020;B;6:00:00;2377
31/05/2020;A;6:00:00;4548
31/05/2020;B;6:00:00;667
1/06/2020;A;6:00:00;20722
1/06/2020;B;6:00:00;3026
2/06/2020;A;6:00:00;20953
2/06/2020;B;6:00:00;3476
3/06/2020;A;6:00:00;21295
3/06/2020;B;6:00:00;3497
4/06/2020;A;6:00:00;21937
4/06/2020;B;6:00:00;3578
5/06/2020;A;6:00:00;21612
5/06/2020;B;6:00:00;3567
6/06/2020;A;6:00:00;15855
6/06/2020;B;6:00:00;2536
7/06/2020;A;6:00:00;4869
7/06/2020;B;6:00:00;685
8/06/2020;A;6:00:00;20751
8/06/2020;B;6:00:00;3490
9/06/2020;A;6:00:00;21880
9/06/2020;B;6:00:00;3675
10/06/2020;A;6:00:00;22001
10/06/2020;B;6:00:00;3534
11/06/2020;A;6:00:00;22030
11/06/2020;B;6:00:00;3793
12/06/2020;A;6:00:00;22576
12/06/2020;B;6:00:00;3691
14/06/2020;A;6:00:00;5280
14/06/2020;B;6:00:00;776
15/06/2020;A;6:00:00;6375
15/06/2020;B;6:00:00;1041
16/06/2020;A;6:00:00;22873
16/06/2020;B;6:00:00;3863
17/06/2020;A;6:00:00;22782
17/06/2020;B;6:00:00;3965
18/06/2020;A;6:00:00;23028
18/06/2020;B;6:00:00;4094
19/06/2020;A;6:00:00;22465
19/06/2020;B;6:00:00;4041
20/06/2020;A;6:00:00;17190
20/06/2020;B;6:00:00;2810
21/06/2020;A;6:00:00;5162
21/06/2020;B;6:00:00;739
22/06/2020;A;6:00:00;6301
22/06/2020;B;6:00:00;1034
23/06/2020;A;6:00:00;22794
23/06/2020;B;6:00:00;3968
24/06/2020;A;6:00:00;23310
24/06/2020;B;6:00:00;3948
25/06/2020;A;6:00:00;22819
25/06/2020;B;6:00:00;4183
26/06/2020;A;6:00:00;23359
26/06/2020;B;6:00:00;4141
27/06/2020;A;6:00:00;17833
27/06/2020;B;6:00:00;2906
28/06/2020;A;6:00:00;5853
28/06/2020;B;6:00:00;883
29/06/2020;A;6:00:00;6773
29/06/2020;B;6:00:00;1106
30/06/2020;A;6:00:00;23783
30/06/2020;B;6:00:00;4048
1/07/2020;A;6:00:00;23023
1/07/2020;B;6:00:00;3991
2/07/2020;A;6:00:00;24564
2/07/2020;B;6:00:00;3891
3/07/2020;A;6:00:00;24162
3/07/2020;B;6:00:00;4108
4/07/2020;A;6:00:00;17527
4/07/2020;B;6:00:00;2915
5/07/2020;A;6:00:00;5740
5/07/2020;B;6:00:00;855
6/07/2020;A;6:00:00;23716
6/07/2020;B;6:00:00;4199
7/07/2020;A;6:00:00;24513
7/07/2020;B;6:00:00;4098
8/07/2020;A;6:00:00;24290
8/07/2020;B;6:00:00;3933
9/07/2020;A;6:00:00;24433
9/07/2020;B;6:00:00;4063
10/07/2020;A;6:00:00;24057
10/07/2020;B;6:00:00;4076
11/07/2020;A;6:00:00;17796
11/07/2020;B;6:00:00;2812
12/07/2020;A;6:00:00;5811
12/07/2020;B;6:00:00;878
13/07/2020;A;6:00:00;23134
13/07/2020;B;6:00:00;3961
14/07/2020;A;6:00:00;23061
14/07/2020;B;6:00:00;3789
15/07/2020;A;6:00:00;22888
15/07/2020;B;6:00:00;3805
16/07/2020;A;6:00:00;23455
16/07/2020;B;6:00:00;3704
17/07/2020;A;6:00:00;11922
17/07/2020;B;6:00:00;1880
18/07/2020;A;6:00:00;8504
18/07/2020;B;6:00:00;1312
19/07/2020;A;6:00:00;3797
19/07/2020;B;6:00:00;560
20/07/2020;A;6:00:00;4081
20/07/2020;B;6:00:00;605
21/07/2020;A;6:00:00;22494
21/07/2020;B;6:00:00;3694
22/07/2020;A;6:00:00;23565
22/07/2020;B;6:00:00;3676
23/07/2020;A;6:00:00;22752
23/07/2020;B;6:00:00;3706
24/07/2020;A;6:00:00;13947
24/07/2020;B;6:00:00;2191
25/07/2020;A;6:00:00;9897
25/07/2020;B;6:00:00;1543
26/07/2020;A;6:00:00;4301
26/07/2020;B;6:00:00;589
27/07/2020;A;6:00:00;21959
27/07/2020;B;6:00:00;3864
28/07/2020;A;6:00:00;23692
28/07/2020;B;6:00:00;3925
29/07/2020;A;6:00:00;23365
29/07/2020;B;6:00:00;3674
30/07/2020;A;6:00:00;23229
30/07/2020;B;6:00:00;3501
31/07/2020;A;6:00:00;14337
31/07/2020;B;6:00:00;2286
1/08/2020;A;6:00:00;9948
1/08/2020;B;6:00:00;1543
2/08/2020;A;6:00:00;4098
2/08/2020;B;6:00:00;588
3/08/2020;A;6:00:00;23027
3/08/2020;B;6:00:00;3654
4/08/2020;A;6:00:00;23094
4/08/2020;B;6:00:00;3757
5/08/2020;A;6:00:00;23465
5/08/2020;B;6:00:00;3758
6/08/2020;A;6:00:00;23769
6/08/2020;B;6:00:00;3849
7/08/2020;A;6:00:00;7271
7/08/2020;B;6:00:00;1110
9/08/2020;A;6:00:00;3992
9/08/2020;B;6:00:00;562
10/08/2020;A;6:00:00;23471
10/08/2020;B;6:00:00;3723
11/08/2020;A;6:00:00;23949
11/08/2020;B;6:00:00;3869
12/08/2020;A;6:00:00;24287
12/08/2020;B;6:00:00;3969
13/08/2020;A;6:00:00;23836
13/08/2020;B;6:00:00;3956
14/08/2020;A;6:00:00;24360
14/08/2020;B;6:00:00;3990
15/08/2020;A;6:00:00;13223
15/08/2020;B;6:00:00;2062
16/08/2020;A;6:00:00;4749
16/08/2020;B;6:00:00;678
17/08/2020;A;6:00:00;5335
17/08/2020;B;6:00:00;844
18/08/2020;A;6:00:00;25059
18/08/2020;B;6:00:00;4071
19/08/2020;A;6:00:00;24875
19/08/2020;B;6:00:00;3977
20/08/2020;A;6:00:00;49806
20/08/2020;B;6:00:00;8342
21/08/2020;A;6:00:00;24881
21/08/2020;B;6:00:00;4080
22/08/2020;A;6:00:00;19218
22/08/2020;B;6:00:00;3072
23/08/2020;A;6:00:00;5853
23/08/2020;B;6:00:00;899
24/08/2020;A;6:00:00;25107
24/08/2020;B;6:00:00;3923
25/08/2020;A;6:00:00;24983
25/08/2020;B;6:00:00;4060
26/08/2020;A;6:00:00;24859
26/08/2020;B;6:00:00;4150
27/08/2020;A;6:00:00;25355
27/08/2020;B;6:00:00;4218
28/08/2020;A;6:00:00;25692
28/08/2020;B;6:00:00;4068
29/08/2020;A;6:00:00;19492
29/08/2020;B;6:00:00;3020
30/08/2020;A;6:00:00;6109
30/08/2020;B;6:00:00;909
31/08/2020;A;6:00:00;25901
31/08/2020;B;6:00:00;4225
1/09/2020;A;6:00:00;26485
1/09/2020;B;6:00:00;4115
2/09/2020;A;6:00:00;27072
2/09/2020;B;6:00:00;4242
3/09/2020;A;6:00:00;27904
3/09/2020;B;6:00:00;4459
4/09/2020;A;6:00:00;26122
4/09/2020;B;6:00:00;4041
5/09/2020;A;6:00:00;20453
5/09/2020;B;6:00:00;3314
6/09/2020;A;6:00:00;6741
6/09/2020;B;6:00:00;1036
7/09/2020;A;6:00:00;27921
7/09/2020;B;6:00:00;4497
8/09/2020;A;6:00:00;28888
8/09/2020;B;6:00:00;4560
9/09/2020;A;6:00:00;29447
9/09/2020;B;6:00:00;4579
10/09/2020;A;6:00:00;29316
10/09/2020;B;6:00:00;4596
11/09/2020;A;6:00:00;29832
11/09/2020;B;6:00:00;4617
12/09/2020;A;6:00:00;21388
12/09/2020;B;6:00:00;3263
13/09/2020;A;6:00:00;7408
13/09/2020;B;6:00:00;1148
14/09/2020;A;6:00:00;30288
14/09/2020;B;6:00:00;4818
15/09/2020;A;6:00:00;30309
15/09/2020;B;6:00:00;4749
16/09/2020;A;6:00:00;30894
16/09/2020;B;6:00:00;4866
17/09/2020;A;6:00:00;30753
17/09/2020;B;6:00:00;4810
18/09/2020;A;6:00:00;31624
18/09/2020;B;6:00:00;4946
19/09/2020;A;6:00:00;22216
19/09/2020;B;6:00:00;3434
20/09/2020;A;6:00:00;6929
20/09/2020;B;6:00:00;1016
21/09/2020;A;6:00:00;31782
21/09/2020;B;6:00:00;5032
22/09/2020;A;6:00:00;32186
22/09/2020;B;6:00:00;4972
23/09/2020;A;6:00:00;32153
23/09/2020;B;6:00:00;4995
24/09/2020;A;6:00:00;32330
24/09/2020;B;6:00:00;5046
25/09/2020;A;6:00:00;32381
25/09/2020;B;6:00:00;5002
26/09/2020;A;6:00:00;23408
26/09/2020;B;6:00:00;3475
27/09/2020;A;6:00:00;7972
27/09/2020;B;6:00:00;1242
28/09/2020;A;6:00:00;32734
28/09/2020;B;6:00:00;5023
29/09/2020;A;6:00:00;33301
29/09/2020;B;6:00:00;5029
30/09/2020;A;6:00:00;33122
30/09/2020;B;6:00:00;5194
1/10/2020;A;6:00:00;33967
1/10/2020;B;6:00:00;5128
2/10/2020;A;6:00:00;34015
2/10/2020;B;6:00:00;5210
3/10/2020;A;6:00:00;24922
3/10/2020;B;6:00:00;3739
4/10/2020;A;6:00:00;7675
4/10/2020;B;6:00:00;1194
5/10/2020;A;6:00:00;34554
5/10/2020;B;6:00:00;5275
6/10/2020;A;6:00:00;35234
6/10/2020;B;6:00:00;5337
7/10/2020;A;6:00:00;35174
7/10/2020;B;6:00:00;5257
8/10/2020;A;6:00:00;34624
8/10/2020;B;6:00:00;5287
9/10/2020;A;6:00:00;34878
9/10/2020;B;6:00:00;5190
10/10/2020;A;6:00:00;25069
10/10/2020;B;6:00:00;3612
11/10/2020;A;6:00:00;8541
